lat,lon,label,cluster
34.53969574,69.04359436,enemy,3
34.57200623,69.19950867,enemy,3
34.71356964,69.82538605,enemy,2
34.52936554,69.19134521,enemy,3
34.52436066,69.05774689,enemy,3
34.71367645,69.82319641,enemy,2
34.56988907,69.27004242,enemy,4
34.71463776,69.82659149,enemy,2
34.63999939,69.78231812,enemy,2
34.48883057,69.30168915,enemy,4
34.70877457,69.81474304,enemy,2
34.55393982,69.36249542,enemy,4
34.36096573,69.20878601,enemy,1
34.70872879,69.82285309,enemy,2
34.72157288,69.8289566,enemy,2
34.49641418,69.27574921,enemy,4
34.43592072,69.12734985,enemy,1
34.56198883,69.68654633,enemy,2
34.70991516,69.82223511,enemy,2
34.69475174,69.09287262,enemy,0
34.55727386,69.33790588,enemy,4
34.54395676,69.25066376,enemy,4
34.43078995,69.12461853,enemy,1
34.72766876,69.84581757,enemy,2
34.49271774,69.1492157,enemy,3
34.58409882,69.68534088,enemy,2
34.53155899,69.19525909,enemy,3
34.37981033,69.25778961,enemy,1
34.71089554,69.82120514,enemy,2
34.54021835,69.30841827,enemy,4
34.43852615,69.33660126,enemy,4
34.43523788,69.36038208,enemy,4
34.56455994,69.0933609,enemy,3
34.77349091,69.23649597,enemy,0
34.73966599,69.26266479,enemy,0
34.56143951,69.79902649,enemy,2
34.73132324,69.84798431,enemy,2
34.50975418,69.28574371,enemy,4
34.86139297,69.20861053,enemy,0
34.52258682,69.0521698,enemy,3
34.8054924,69.22797394,enemy,0
34.57200623,69.19950867,enemy,3
34.373703,69.60759735,enemy,2
34.37639999,69.61319733,enemy,2
34.3459053,69.58023834,enemy,4
34.53568649,69.17996979,enemy,3
34.34469604,69.58245087,enemy,4
34.36532974,69.58469391,enemy,4
34.55148315,69.30020905,enemy,4
34.67413712,69.80228424,enemy,2
34.71278,69.82231903,enemy,2
34.56233978,69.79903412,enemy,2
34.34476471,69.18809509,enemy,1
34.52162933,69.09806061,enemy,3
34.75824738,69.8702774,enemy,2
34.56348801,69.37162018,enemy,4
34.67224503,69.28100586,enemy,0
34.35762787,69.11154175,enemy,1
34.36273193,69.18160248,enemy,1
34.43593216,69.76724243,enemy,2
34.42396164,69.76343536,enemy,2
34.57577133,68.96729279,enemy,3
34.54072189,69.22138214,enemy,3
34.33132172,69.19132996,enemy,1
34.60210419,69.25052643,enemy,4
34.57200623,69.19950867,enemy,3
34.54611588,69.30447388,enemy,4
34.52345276,69.06646729,enemy,3
34.36054993,69.20905304,enemy,1
34.50928879,69.19779205,enemy,3
34.58671951,69.79312897,enemy,2
34.73534393,69.81926727,enemy,2
34.49641418,69.27574921,enemy,4
34.34117889,69.17395782,enemy,1
34.53065491,69.08608246,enemy,3
34.58734512,68.97118378,enemy,3
34.56999588,69.67983246,enemy,2
34.54156876,69.30950928,enemy,4
34.56023026,69.22891235,enemy,3
34.33961487,69.19471741,enemy,1
34.71337891,69.82445526,enemy,2
34.74217224,69.85559082,enemy,2
34.73534393,69.81926727,enemy,2
34.74176788,69.85548401,enemy,2
34.70918274,69.82118988,enemy,2
34.47205734,68.94555664,enemy,3
34.73063278,69.84870911,enemy,2
34.32722473,69.18206787,enemy,1
34.57286453,68.9952774,enemy,3
34.50798035,69.19935608,enemy,3
34.5243454,69.08171844,enemy,3
34.35481262,69.11567688,enemy,1
34.58590317,69.37608337,enemy,4
34.35308075,69.14797211,enemy,1
34.35290146,69.14664459,enemy,1
34.37374115,69.08124542,enemy,1
34.62036133,69.35125732,enemy,4
34.36639404,69.19793701,enemy,1
34.35714722,69.15680695,enemy,1
34.48551941,69.13613892,enemy,3
34.52309036,69.35883331,enemy,4
34.45846939,69.13391876,enemy,3
34.52154922,69.16997528,enemy,3
34.509758,69.21352386,enemy,3
34.54320908,69.05580139,enemy,3
34.53165436,69.0785675,enemy,3
34.35758591,69.19121552,enemy,1
34.44254684,68.91133118,enemy,3
34.54660034,69.20625305,enemy,3
34.48911285,69.14790344,enemy,3
34.57935715,69.59869385,enemy,2
34.5859642,69.77145386,enemy,2
34.57570267,69.29721832,enemy,4
34.36549759,69.195755,enemy,1
34.3539238,69.19583893,enemy,1
34.81739426,69.11502838,enemy,0
34.53162384,69.33561707,enemy,4
34.38463593,69.1828537,enemy,1
34.36839676,69.14646149,enemy,1
34.58370209,69.21698761,enemy,3
34.40140915,69.43302155,enemy,4
34.35938644,69.15309143,enemy,1
34.36639404,69.19793701,enemy,1
34.36194992,69.21323395,enemy,1
34.52245331,69.05020905,enemy,3
34.61003876,69.04580688,enemy,3
34.63103104,69.77459717,enemy,2
34.56890869,69.35334778,enemy,4
34.54489899,69.14811707,enemy,3
34.78262711,69.89164734,enemy,2
34.32311249,69.17620087,enemy,1
34.56652832,69.12124634,enemy,3
34.35940552,69.15306091,enemy,1
34.57066727,69.19078827,enemy,3
34.50345612,69.20697021,enemy,3
34.3531723,69.13912201,enemy,1
34.35706329,69.13748169,enemy,1
34.57867432,69.72472382,enemy,2
34.56797791,69.14615631,enemy,3
34.54856491,69.19618225,enemy,3
34.56671143,69.184021,enemy,3
34.3202858,69.14407349,enemy,1
34.56671143,69.184021,enemy,3
34.49081802,69.21401978,enemy,3
34.35669708,69.18326569,enemy,1
34.39086151,69.23443604,enemy,1
34.53968048,69.07628632,enemy,3
34.7170105,69.86277008,enemy,2
34.46544647,69.27547455,enemy,4
34.55743408,68.93522644,enemy,3
34.71699142,69.33670044,enemy,0
34.7154274,69.83107758,enemy,2
34.41264725,69.38422394,enemy,4
34.59752655,69.18427277,enemy,3
34.6851387,69.0794754,enemy,0
34.45828629,69.25041199,enemy,4
34.55244064,69.19691467,enemy,3
34.71541977,69.83216858,enemy,2
34.50873566,69.20446014,enemy,3
34.50873566,69.20446014,enemy,3
34.53126144,69.18836212,enemy,3
34.48550034,69.15247345,enemy,3
34.67464828,69.28162384,enemy,0
34.43593597,69.11864471,enemy,1
34.5245285,69.16694641,enemy,3
34.52397156,69.18043518,enemy,3
34.47624588,69.28530884,enemy,4
34.54396057,69.24958038,enemy,4
34.50523376,69.22277069,enemy,3
34.56524277,69.38700104,enemy,4
34.51429749,69.19610596,enemy,3
34.50170135,69.17537689,enemy,3
34.56204605,69.2234726,enemy,3
34.3456459,69.20223236,enemy,1
34.58478928,68.96728516,enemy,3
34.71009064,69.82010651,enemy,2
34.50529861,69.20614624,enemy,3
34.74413681,69.85212708,enemy,2
34.49541092,69.1601181,enemy,3
34.85519028,69.18597412,enemy,0
34.51242447,69.23423004,enemy,3
34.75754547,69.86865234,enemy,2
34.5205574,69.06756592,enemy,3
34.50615692,69.20915985,enemy,3
34.5070343,69.22441101,enemy,3
34.7758255,69.83386993,enemy,2
34.51252747,69.17430878,enemy,3
34.50325012,69.30500793,enemy,4
34.59303284,69.43619537,enemy,4
34.55481339,69.52428436,enemy,4
34.35653305,69.15800476,enemy,1
34.71707916,69.85293579,enemy,2
34.52933121,69.16446686,enemy,3
34.40602875,69.16777802,enemy,1
34.50061417,69.40597534,enemy,4
34.71254349,69.27301788,enemy,0
34.36483002,69.16446686,enemy,1
34.57551956,69.25076294,enemy,4
34.34072876,69.14434814,enemy,1
34.35289383,69.14744568,enemy,1
34.54396057,69.24958038,enemy,4
34.35271454,69.14682007,enemy,1
34.57200623,69.19950867,enemy,3
34.360672,69.57962036,enemy,4
34.35567474,69.61495209,enemy,2
34.6026535,69.20722198,enemy,3
34.62088394,69.21999359,enemy,3
34.72794342,69.84649658,enemy,2
34.72794342,69.84649658,enemy,2
34.53335571,69.09262848,enemy,3
34.48778152,68.96208954,enemy,3
34.35411453,69.17149353,enemy,1
34.54664993,69.25721741,enemy,4
34.54854584,69.20817566,enemy,3
34.57387161,69.21759033,enemy,3
34.34130096,69.0,enemy,1
34.55112839,69.27030945,enemy,4
34.69934845,69.80799103,enemy,2
34.53024292,69.20573425,enemy,3
34.5399971,69.19561768,enemy,3
34.73226166,69.85046387,enemy,2
34.72437668,69.84099579,enemy,2
34.63855362,69.2913208,enemy,4
34.54466629,69.33132172,enemy,4
34.58503342,69.30563354,enemy,4
34.3538475,69.14950562,enemy,1
34.69157028,69.25521851,enemy,0
34.57027435,69.68028259,enemy,2
34.36489487,69.15561676,enemy,1
34.5093689,69.19343567,enemy,3
34.53910065,69.19452667,enemy,3
34.57267761,69.31071472,enemy,4
34.73095322,69.20253754,enemy,0
34.52863693,69.16531372,enemy,3
34.62691116,69.12049103,enemy,3
34.53772736,69.20705414,enemy,3
34.73039627,69.34603882,enemy,0
34.33750916,69.21417236,enemy,1
34.43442917,69.40020752,enemy,4
34.63593292,69.85101318,enemy,2
34.43442917,69.40020752,enemy,4
34.7194252,69.83953094,enemy,2
34.74975967,69.85887146,enemy,2
34.37725067,69.17403412,enemy,1
34.46018219,69.20033264,enemy,3
34.53006744,69.32437134,enemy,4
34.55112839,69.27030945,enemy,4
34.51893616,69.47666931,enemy,4
34.56315994,69.53349304,enemy,4
34.59376907,69.37840271,enemy,4
34.73718262,69.8536911,enemy,2
34.50065613,69.40603638,enemy,4
34.5392952,69.31604004,enemy,4
34.7122879,69.8204422,enemy,2
34.58517075,69.12733459,enemy,3
34.54402161,69.23145294,enemy,3
34.47634125,69.23957825,enemy,4
34.56416702,69.79577637,enemy,2
34.81921005,69.241539,enemy,0
34.45285416,69.25910187,enemy,4
34.44840622,69.5225296,enemy,4
34.5306282,69.11986542,enemy,3
34.53922653,69.19376373,enemy,3
34.44128799,68.91496277,enemy,3
34.53412628,69.20159912,enemy,3
34.36687088,69.21887207,enemy,1
34.47958374,69.19081879,enemy,3
34.54417038,69.26054382,enemy,4
34.57366562,69.23091125,enemy,3
34.52541733,69.18890381,enemy,3
34.51874924,69.47566223,enemy,4
34.59860992,69.25273895,enemy,4
34.53861237,69.21469116,enemy,3
34.53068161,69.03269196,enemy,3
34.56803894,69.21476746,enemy,3
34.51973724,69.17650604,enemy,3
34.81919861,69.24175262,enemy,0
34.53289413,69.17089081,enemy,3
34.66594315,69.05457306,enemy,3
34.81919861,69.24175262,enemy,0
34.82819366,69.14216614,enemy,0
34.53646851,69.18624878,enemy,3
34.73104477,69.85829926,enemy,2
34.59845352,69.39958191,enemy,4
34.38528824,69.22299957,enemy,1
34.49906921,69.11600494,enemy,3
34.35505295,69.40777588,enemy,4
34.36891556,69.60569763,enemy,2
34.36925507,69.60613251,enemy,2
34.53911972,69.18167114,enemy,3
34.54335785,69.0822525,enemy,3
34.57329941,69.19247437,enemy,3
34.57006836,69.21593475,enemy,3
34.52588272,69.18695831,enemy,3
34.52245712,69.18537903,enemy,3
34.56082916,69.24194336,friendly,1
34.32276917,69.38054657,friendly,1
34.5566597,69.76972198,friendly,2
34.46915817,69.25250244,friendly,1
34.58721924,69.73610687,friendly,2
34.58972168,69.76277924,friendly,2
34.72721863,69.3172226,friendly,0
34.502491,69.30832672,friendly,1
34.5216713,69.16889191,friendly,3
34.83110809,69.15471649,friendly,0
34.5216713,69.16889191,friendly,3
34.57472992,69.17223358,friendly,3
34.82915878,69.24221802,friendly,0
34.78305054,69.23916626,friendly,0
34.88249969,69.20942688,friendly,0
34.54582977,69.26000214,friendly,1
34.86054993,69.22888947,friendly,0
34.87223053,69.16500092,friendly,0
34.51139069,69.3125,friendly,1
34.88055038,69.18055725,friendly,0
34.56832886,69.23526764,friendly,1
34.57056046,69.40000153,friendly,1
34.50276947,69.06667328,friendly,3
34.53979111,69.1671524,friendly,3
34.54526901,69.26847076,friendly,1
34.54526901,69.28016663,friendly,1
34.73542023,69.80834198,friendly,2
34.54021072,69.30950165,friendly,1
34.74544144,69.7931366,friendly,2
34.63138962,69.71569061,friendly,2
34.54586029,69.26006317,friendly,1
34.36920166,69.15126801,friendly,3
34.48865891,69.36485291,friendly,1
34.58555984,69.37609863,friendly,1
34.54586029,69.26006317,friendly,1
34.51805115,69.02723694,friendly,3
34.36606979,69.19753265,friendly,3
34.54756165,69.25415039,friendly,1
34.55408859,69.32198334,friendly,1
34.55408859,69.32198334,friendly,1
34.76610947,69.80209351,friendly,2
34.66022873,69.09790039,friendly,0
34.56093979,69.31611633,friendly,1
34.55408859,69.32198334,friendly,1
34.84835052,69.22544861,friendly,0
34.72618103,69.84101868,friendly,2
34.81581879,69.22579193,friendly,0
34.83026886,69.07639313,friendly,0
34.84135437,69.14889526,friendly,0
34.84135437,69.14889526,friendly,0
34.83026886,69.07639313,friendly,0
34.74958038,69.83371735,friendly,2
34.54021072,69.30950165,friendly,1
34.83839035,69.24260712,friendly,0
34.5467186,69.25998688,friendly,1
34.55408859,69.32198334,friendly,1
34.50363159,68.98911285,friendly,3
34.54391098,69.26920319,friendly,1
34.55408859,69.32198334,friendly,1
34.63039017,69.31201935,friendly,1
34.54772949,69.25733185,friendly,1
34.54772949,69.25733185,friendly,1
34.56029129,69.36988831,friendly,1
34.45389175,69.11081696,friendly,3
34.54772949,69.25733185,friendly,1
34.56029129,69.36988068,friendly,1
34.54391098,69.26920319,friendly,1
34.54473114,69.30734253,friendly,1
34.75625992,69.12373352,friendly,0
34.54391098,69.26920319,friendly,1
34.56071091,69.21838379,friendly,1
34.55408859,69.32198334,friendly,1
34.8144989,69.24382782,friendly,0
34.55408859,69.32198334,friendly,1
34.60440063,69.07417297,friendly,3
34.54663849,69.25830841,friendly,1
34.54663849,69.25830841,friendly,1
34.53142166,69.20159149,friendly,3
34.53506851,69.16364288,friendly,3
34.54201889,69.30950928,friendly,1
34.56576157,69.21224976,friendly,1
34.51210022,69.11795044,friendly,3
34.51398087,69.33773041,friendly,1
34.54391098,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.79737091,69.24487305,friendly,0
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.75244904,69.13437653,friendly,0
34.75244904,69.13437653,friendly,0
34.7533493,69.13439178,friendly,0
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.45513916,69.10935974,friendly,3
34.5202713,69.34866333,friendly,1
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.51667023,69.18332672,friendly,3
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.49174118,69.19822693,friendly,3
34.51667023,69.18332672,friendly,3
34.52965164,69.17978668,friendly,3
34.54557037,69.36081696,friendly,1
34.4095993,69.40590668,friendly,1
34.54653931,69.30299377,friendly,1
34.54663849,69.25393677,friendly,1
34.56877136,69.21032715,friendly,1
34.54627991,69.25971985,friendly,1
34.54627991,69.25971985,friendly,1
34.5,68.93332672,friendly,3
34.54388046,69.28227234,friendly,1
34.57094955,69.27800751,friendly,1
34.55746078,69.25507355,friendly,1
34.53103638,69.18222046,friendly,3
34.75244904,69.13437653,friendly,0
34.55023956,69.25285339,friendly,1
34.54386902,69.26693726,friendly,1
34.61125183,69.38173676,friendly,1
34.55932999,69.22889709,friendly,1
34.53065872,69.07627106,friendly,3
34.53506851,69.16364288,friendly,3
34.54389954,69.26920319,friendly,1
34.55027008,69.24960327,friendly,1
34.55213165,69.36927795,friendly,1
34.54627991,69.26026917,friendly,1
34.54383087,69.29971313,friendly,1
34.51158905,69.19500732,friendly,3
34.54586029,69.26006317,friendly,1
34.54817963,69.24999237,friendly,1
34.56760025,69.11665344,friendly,3
34.87950897,69.20243835,friendly,0
34.54624176,69.23399353,friendly,1
34.50347137,69.20041656,friendly,3
34.51688004,69.26257324,friendly,1
34.54389954,69.26920319,friendly,1
34.54389954,69.26920319,friendly,1
34.56568146,69.20821381,friendly,1
34.54391098,69.26920319,friendly,1
34.54391098,69.26920319,friendly,1
34.54390717,69.26919556,friendly,1
34.54627991,69.26026154,friendly,1
34.53861618,69.2135849,friendly,1
34.54388046,69.26693726,friendly,1
34.54391098,69.26920319,friendly,1
34.54386902,69.26693726,friendly,1
34.64138031,69.78388977,friendly,2
34.54389954,69.26920319,friendly,1
34.84405136,69.24671173,friendly,0
34.43811798,69.76410675,friendly,2
34.54389954,69.26920319,friendly,1
34.32585144,69.17175293,friendly,3
34.54391098,69.26920319,friendly,1
34.54391098,69.26920319,friendly,1
34.58920288,69.68152618,friendly,2
34.26826096,69.4436264,friendly,1
34.346241,69.57952118,friendly,2
34.54166031,69.30568695,friendly,1
34.53654861,69.20716095,friendly,3
34.56584167,69.21240997,friendly,1
34.72499847,69.82383728,friendly,2
34.80080032,69.24269867,friendly,0
34.80080032,69.24269867,friendly,0
34.58531952,69.30422211,friendly,1
34.53421021,69.19039917,friendly,3
34.72041702,69.36587524,friendly,1
34.64461517,69.27940369,friendly,1
34.49654388,69.64047241,friendly,2
34.36670685,69.6324234,friendly,2
34.6195488,69.56723785,friendly,2
34.81811905,69.24056244,friendly,0
34.48260117,69.71550751,friendly,2
34.63003922,69.28818512,friendly,1
34.50878143,69.71028137,friendly,2
34.50878143,69.71028137,friendly,2
34.52973175,69.17987061,friendly,3
34.49808121,69.18408203,friendly,3
34.52159882,69.13074493,friendly,3
34.57118988,69.67810822,friendly,2
34.50350189,69.16320038,friendly,3
34.58349228,69.73381805,friendly,2
34.55007553,69.74224091,friendly,2
34.42690277,69.13495636,friendly,3
34.45401001,68.92378998,friendly,3
34.54397964,69.26042175,friendly,1
34.55838394,69.70961761,friendly,2
34.52243042,69.18522644,friendly,3
34.50435638,69.69608307,friendly,2
34.40423203,69.22087097,friendly,3
34.50912094,69.64927673,friendly,2
34.43878174,69.80111694,friendly,2
34.57697678,69.76646423,friendly,2
34.29572296,69.58352661,friendly,2
34.50014496,69.6415863,friendly,2
34.62578964,69.29040527,friendly,1
34.71279526,69.11685181,friendly,0
34.43790054,69.79784393,friendly,2
34.28586578,69.57041931,friendly,2
34.51271057,69.65257263,friendly,2
34.50082779,69.15576935,friendly,3
34.50257492,69.69171143,friendly,2
34.4621315,69.06750488,friendly,3
34.43185806,69.75534058,friendly,2
34.50436783,69.69390869,friendly,2
34.43321228,69.13713837,friendly,3
34.63397217,69.56842804,friendly,2
34.66593933,69.06549072,friendly,0
34.48205566,69.65124512,friendly,2
34.50432205,69.70153046,friendly,2
34.73809814,68.9868927,friendly,0
34.28948212,69.56826782,friendly,2
34.5911026,68.95965576,friendly,3
34.50432205,69.70153046,friendly,2
34.53121185,69.55900574,friendly,2
34.52862167,69.71044922,friendly,2
34.63705444,69.10583496,friendly,3
34.44949722,69.08055878,friendly,3
34.50705338,69.69719696,friendly,2
34.53369141,69.20277405,friendly,3
34.50180054,69.08387756,friendly,3
34.39220047,69.58745575,friendly,2
34.49903488,69.14596558,friendly,3
34.530159,69.35959625,friendly,1
34.50432968,69.70043945,friendly,2
34.46525574,69.28681946,friendly,1
34.43680573,69.69693756,friendly,2
34.5180397,69.07081604,friendly,3
34.54544067,69.25738525,friendly,1
34.47870255,69.76338959,friendly,2
34.50167847,69.69061279,friendly,2
34.51263428,69.06536865,friendly,3
34.38716507,69.17840576,friendly,3
34.52060318,69.1993866,friendly,3
34.55939102,69.36988831,friendly,1
34.58929825,68.95747375,friendly,3
34.63420486,69.70341492,friendly,2
34.56876755,69.21034241,friendly,1
34.54704285,69.25418854,friendly,1
34.31952286,69.14187622,friendly,3
34.50082779,69.15576935,friendly,3
34.68578339,69.05567932,friendly,0
34.58883667,69.74476624,friendly,2
34.57812119,69.29294586,friendly,1
34.54391861,69.26919556,friendly,1
34.55413437,69.00653839,friendly,3
34.53055573,69.17979431,friendly,3
34.54704285,69.25418854,friendly,1
34.54704285,69.25418854,friendly,1
34.57193375,68.98878479,friendly,3
34.55142975,69.00327301,friendly,3
34.5667572,69.01308441,friendly,3
34.59291077,68.9890976,friendly,3
34.59741211,68.95419312,friendly,3
34.61365128,68.98363495,friendly,3
34.73223495,69.11701965,friendly,0
34.57387543,69.68139648,friendly,2
34.57026672,69.6813736,friendly,2
34.57026672,69.6813736,friendly,2
34.63327408,69.70261383,friendly,2
34.56029129,69.36989594,friendly,1
34.57512665,69.39794922,friendly,1
34.85196686,69.25306702,friendly,0
34.6830864,69.037117,friendly,0
34.54704285,69.25418854,friendly,1
34.54391861,69.26919556,friendly,1
34.52150726,69.19939423,friendly,3
34.60956955,69.34030151,friendly,1
34.57387543,69.68139648,friendly,2
34.52157211,69.15254211,friendly,3
34.56666565,69.68025208,friendly,2
34.54704285,69.25418854,friendly,1
34.54392624,69.26483154,friendly,1
34.56652451,69.23983002,friendly,1
34.64769363,69.56710052,friendly,2
34.63597107,69.70372772,friendly,2
34.54391861,69.26919556,friendly,1
34.57373428,69.24203491,friendly,1
34.58286285,69.6869278,friendly,2
34.6088028,69.72312927,friendly,2
34.56024551,69.36985779,friendly,1
34.51864243,69.11254883,friendly,3
34.52324295,69.22777557,friendly,1
34.59926605,69.65543365,friendly,2
34.52087402,69.19956207,friendly,3
34.52087402,69.19956207,friendly,3
34.63597107,69.70372772,friendly,2
34.54391861,69.26919556,friendly,1
34.54391861,69.26919556,friendly,1
34.54850769,69.22888184,friendly,1
34.63685989,69.70591736,friendly,2
34.63685989,69.70591736,friendly,2
34.55939484,69.50687408,friendly,2
34.54191208,69.34885406,friendly,1
34.64339447,69.06874084,friendly,3
34.64339447,69.06874084,friendly,3
34.49172592,69.21130371,friendly,3
34.48245621,69.73946381,friendly,2
34.45515442,69.10984802,friendly,3
34.54201889,69.30950928,friendly,1
34.53574371,69.20618439,friendly,3
34.5287323,69.19243622,friendly,3
34.54704285,69.25418854,friendly,1
34.54022217,69.30992889,friendly,1
34.54704285,69.25418854,friendly,1
34.45510101,69.10974884,friendly,3
34.51036072,69.15432739,friendly,3
34.70107651,69.11083221,friendly,0
34.54704285,69.25418854,friendly,1
34.55575943,69.20764923,friendly,1
34.54636383,69.25968933,friendly,1
34.54391861,69.26919556,friendly,1
34.54391861,69.26919556,friendly,1
34.63393402,69.57601929,friendly,2
34.63393402,69.57601929,friendly,2
34.57374191,69.2376709,friendly,1
34.53654099,69.19293213,friendly,3
34.55889893,69.21800995,friendly,1
34.63438416,69.04909515,friendly,3
34.54764175,69.03891754,friendly,3
34.63438416,69.04909515,friendly,3
34.54764175,69.03891754,friendly,3
34.52087402,69.19956207,friendly,3
34.52087402,69.19956207,friendly,3
34.54391861,69.26919556,friendly,1
34.5341835,69.16345978,friendly,3
34.54391861,69.26919556,friendly,1
34.63793564,69.70701599,friendly,2
34.33576202,69.17884064,friendly,3
34.54704285,69.25418854,friendly,1
34.61787796,69.71339417,friendly,2
34.54402924,69.23144531,friendly,1
34.54626465,69.25974274,friendly,1
34.49714279,69.20695496,friendly,3
34.55075455,69.23412323,friendly,1
34.54394531,69.25611877,friendly,1
34.53232193,69.20159912,friendly,3
34.52060318,69.1993866,friendly,3
34.54389954,69.27682495,friendly,1
34.53054428,69.18524933,friendly,3
34.59228134,69.38687134,friendly,1
34.53780365,69.15474701,friendly,3
34.51250076,69.19065094,friendly,3
34.54626465,69.25963593,friendly,1
34.52986145,69.1576767,friendly,3
34.54398727,69.23432159,friendly,1
34.85900879,69.16300201,friendly,0
34.55575943,69.51338959,friendly,2
34.59603882,69.74668121,friendly,2
34.58832169,69.75479126,friendly,2
34.55184937,69.34224701,friendly,1
34.54638672,69.14277649,friendly,3
34.53233337,69.1961441,friendly,3
34.60762405,69.69313049,friendly,2
34.51407623,69.11562347,friendly,3
34.54626465,69.25974274,friendly,1
34.54453278,69.31408691,friendly,1
34.54292297,69.30788422,friendly,1
34.5402298,69.30992889,friendly,1
34.53660202,69.19273376,friendly,3
34.54626465,69.25974274,friendly,1
34.56212234,69.68675232,friendly,2
34.54391861,69.26919556,friendly,1
34.56206131,69.21529388,friendly,1
34.54647827,69.26099396,friendly,1
34.5786438,69.29305267,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54647827,69.26099396,friendly,1
34.54626465,69.25974274,friendly,1
34.54393005,69.26374817,friendly,1
34.54592514,69.15040588,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.63790131,69.705513,friendly,2
34.53042984,69.25062561,friendly,1
34.54395676,69.25066376,friendly,1
34.54393768,69.25938416,friendly,1
34.54486084,69.24958038,friendly,1
34.52139282,69.18507385,friendly,3
34.54626465,69.25974274,friendly,1
34.52425003,69.17433929,friendly,3
34.54626465,69.25974274,friendly,1
34.41228867,69.14004517,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.67032623,69.1855545,friendly,0
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54291534,69.31060791,friendly,1
34.56029129,69.36989594,friendly,1
34.53593826,69.19615936,friendly,3
34.34633636,69.57914734,friendly,2
34.65358734,69.07949066,friendly,0
34.54626465,69.25974274,friendly,1
34.52602768,69.28369141,friendly,1
34.41427231,69.13874054,friendly,3
34.37732697,69.10877228,friendly,3
34.64000702,69.07341766,friendly,3
34.37732697,69.10877228,friendly,3
34.62503433,69.28909302,friendly,1
34.5469017,69.26506042,friendly,1
34.70950317,69.82138062,friendly,2
34.52088928,69.43582153,friendly,1
34.52915573,69.82628632,friendly,2
34.53684616,69.19288635,friendly,3
34.56167221,69.37499237,friendly,1
34.54190826,69.25970459,friendly,1
34.54626465,69.25974274,friendly,1
34.59238815,69.75352478,friendly,2
34.55741119,69.28340912,friendly,1
34.5539093,69.23325348,friendly,1
34.50953674,69.73534393,friendly,2
34.54626465,69.25974274,friendly,1
34.43533707,69.77902222,friendly,2
34.59096527,69.75034332,friendly,2
34.59096527,69.75034332,friendly,2
34.74724197,69.1162262,friendly,0
34.53951645,69.21360016,friendly,1
34.54626465,69.25974274,friendly,1
34.76247025,69.80860138,friendly,2
34.7643013,69.80425262,friendly,2
34.76488495,69.80871582,friendly,2
34.77126312,69.84147644,friendly,2
34.69113922,69.25839233,friendly,0
34.71106339,69.80919647,friendly,2
34.54383087,69.30516052,friendly,1
34.50856781,69.29533386,friendly,1
34.54291153,69.31278229,friendly,1
34.71097946,69.82175446,friendly,2
34.58016586,69.17118073,friendly,3
34.54392242,69.26701355,friendly,1
34.57015228,69.41654205,friendly,1
34.51078415,69.12528229,friendly,3
34.71125031,69.82344055,friendly,2
34.53322601,69.20159912,friendly,3
34.34833908,69.20898438,friendly,3
34.56167221,69.37499237,friendly,1
34.54489136,69.23432159,friendly,1
34.54626465,69.25974274,friendly,1
34.60107803,69.65435791,friendly,2
34.5616951,69.53813171,friendly,2
34.54626465,69.25974274,friendly,1
34.43809128,69.12887573,friendly,3
34.53951645,69.21523285,friendly,1
34.5393219,69.30514526,friendly,1
34.53412247,69.20487213,friendly,3
34.60575104,69.2407074,friendly,1
34.54626465,69.25974274,friendly,1
34.55210876,69.23325348,friendly,1
34.54626465,69.25974274,friendly,1
34.57496643,69.67189026,friendly,2
34.54626465,69.25974274,friendly,1
34.56876755,69.21034241,friendly,1
34.74917984,69.86704254,friendly,2
34.53684616,69.19288635,friendly,3
34.53955078,69.19507599,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.3859024,69.18035889,friendly,3
34.36808777,69.14682007,friendly,3
34.5918808,69.68699646,friendly,2
34.53771973,69.20967102,friendly,1
34.54396057,69.24958038,friendly,1
34.51941299,69.57315063,friendly,2
34.55432892,69.25058746,friendly,1
34.54626465,69.25974274,friendly,1
34.5539093,69.23325348,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.35279846,69.18474579,friendly,3
34.54393005,69.26265717,friendly,1
34.54626465,69.25974274,friendly,1
34.53243637,69.11660004,friendly,3
34.78262711,69.89164734,friendly,2
34.49407196,69.20999908,friendly,3
34.54626465,69.25974274,friendly,1
34.564888,69.6758728,friendly,2
